cve_id,drift_score,cvss_variance,nvd_score,nvd_cvss_version,github_score,github_cvss_version,assigning_cna,nvd_status
CVE-2024-39900,0.4,0.0,5.4,3.1,5.4,3.1,github,Modified
CVE-2024-39905,0.4,0.0,5.3,3.1,5.3,3.1,github,Awaiting Analysis
CVE-2024-39907,0.4,0.0,9.8,3.1,9.8,3.1,github,Modified
CVE-2024-39908,0.4,0.0,4.3,3.1,4.3,3.1,github,Modified
CVE-2024-39909,0.4,0.0,6.5,3.1,6.5,3.1,github,Awaiting Analysis
CVE-2024-39912,0.4,0.0,5.3,3.1,5.3,3.1,github,Awaiting Analysis
CVE-2024-39928,0.4,0.0,7.5,3.1,7.5,3.1,apache,Analyzed
CVE-2024-39933,0.4,0.0,7.7,3.1,7.7,3.1,mitre,Analyzed
CVE-2024-39954,0.4,0.0,6.3,3.1,6.3,3.1,apache,Analyzed
CVE-2024-40101,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Modified
CVE-2024-40111,0.4,0.0,4.8,3.1,4.8,3.1,mitre,Analyzed
CVE-2024-40120,0.4,0.0,6.5,3.1,6.5,3.1,mitre,Analyzed
CVE-2024-40137,0.4,0.0,5.5,3.1,5.5,3.1,mitre,Awaiting Analysis
CVE-2024-4027,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2024-4028,0.4,0.0,3.8,3.1,3.8,3.1,redhat,Awaiting Analysis
CVE-2024-4029,0.4,0.0,4.1,3.1,4.1,3.1,redhat,Awaiting Analysis
CVE-2024-40453,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Modified
CVE-2024-40464,0.4,0.0,8.8,3.1,8.8,3.1,mitre,Analyzed
CVE-2024-40465,0.4,0.0,8.8,3.1,8.8,3.1,mitre,Analyzed
CVE-2024-40624,0.4,0.0,9.8,3.1,9.8,3.1,github,Awaiting Analysis
CVE-2024-40627,0.4,0.0,5.8,3.1,5.8,3.1,github,Awaiting Analysis
CVE-2024-40631,0.4,0.0,8.1,3.1,8.1,3.1,github,Awaiting Analysis
CVE-2024-40634,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2024-40641,0.4,0.0,7.4,3.1,7.4,3.1,github,Awaiting Analysis
CVE-2024-40642,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2024-40644,0.4,0.0,6.8,3.1,6.8,3.1,github,Awaiting Analysis
CVE-2024-4067,0.4,0.0,5.3,3.1,5.3,3.1,596c5446-0ce5-4ba2-aa66-48b3b757a647,Analyzed
CVE-2024-4068,0.4,0.0,7.5,3.1,7.5,3.1,596c5446-0ce5-4ba2-aa66-48b3b757a647,Analyzed
CVE-2024-40761,0.4,0.0,5.3,3.1,5.3,3.1,apache,Analyzed
CVE-2024-40767,0.4,0.0,6.5,3.1,6.5,3.1,mitre,Modified
CVE-2024-4078,0.4,0.0,9.8,3.0,9.8,3.0,huntr,Awaiting Analysis
CVE-2024-40884,0.4,0.0,2.7,3.1,2.7,3.1,mattermost,Analyzed
CVE-2024-41121,0.4,0.0,8.8,3.1,8.8,3.1,github,Modified
CVE-2024-41123,0.4,0.0,7.5,3.1,7.5,3.1,github,Modified
CVE-2024-41129,0.4,0.0,4.4,3.1,4.4,3.1,github,Awaiting Analysis
CVE-2024-41131,0.4,0.0,7.5,3.1,7.5,3.1,github,Modified
CVE-2024-41169,0.6,0.0,7.5,3.1,7.5,3.1,apache,Modified
CVE-2024-41177,0.4,0.0,6.1,3.1,6.1,3.1,apache,Modified
CVE-2024-41260,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2024-41373,0.4,0.0,6.3,3.1,6.3,3.1,mitre,Analyzed
CVE-2024-41374,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2024-41375,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2024-41380,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2024-41381,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2024-41446,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2024-41447,0.4,0.0,5.4,3.1,5.4,3.1,mitre,Analyzed
CVE-2024-4146,0.4,0.0,9.8,3.1,9.8,3.1,huntr,Modified
CVE-2024-41597,0.4,0.0,4.2,3.1,4.2,3.1,mitre,Analyzed
CVE-2024-41655,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2024-41658,0.4,0.0,6.1,3.1,6.1,3.1,github,Analyzed
CVE-2024-41659,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2024-41667,0.4,0.0,8.8,3.1,8.8,3.1,github,Awaiting Analysis
CVE-2024-41671,0.4,0.0,8.3,3.1,8.3,3.1,github,Awaiting Analysis
CVE-2024-41672,0.4,0.0,7.5,3.1,7.5,3.1,github,Modified
CVE-2024-41673,0.4,0.0,7.1,3.1,7.1,3.1,github,Awaiting Analysis
CVE-2024-41674,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2024-41709,0.4,0.0,4.8,3.1,4.8,3.1,mitre,Modified
CVE-2024-4181,0.4,0.0,8.8,3.0,8.8,3.0,huntr,Analyzed
CVE-2024-41810,0.4,0.0,6.1,3.1,6.1,3.1,github,Modified
CVE-2024-41818,0.4,0.0,7.5,3.1,7.5,3.1,github,Modified
CVE-2024-4182,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2024-41820,0.4,0.0,6.0,3.1,6.0,3.1,github,Awaiting Analysis
CVE-2024-41909,0.4,0.0,5.9,3.1,5.9,3.1,apache,Modified
CVE-2024-41937,0.4,0.0,6.1,3.1,6.1,3.1,apache,Modified
CVE-2024-41942,0.4,0.0,7.2,3.1,7.2,3.1,github,Analyzed
CVE-2024-41945,0.4,0.0,3.1,3.1,3.1,3.1,github,Awaiting Analysis
CVE-2024-41946,0.4,0.0,7.5,3.1,7.5,3.1,github,Modified
CVE-2024-4195,0.4,0.0,2.7,3.1,2.7,3.1,mattermost,Analyzed
CVE-2024-41950,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2024-41951,0.4,0.0,4.4,3.1,4.4,3.1,github,Awaiting Analysis
CVE-2024-41952,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
